iteration,bestSwarmValue
0,819
1,838
2,855
3,855
4,837
5,840
6,840
7,922
8,942
9,948
10,987
11,992
12,992
13,1062
14,1064
15,1064
16,1052
17,1047
18,1048
19,1074
20,1079
21,1079
22,1096
23,1096
24,1140
25,1140
26,1140
27,1140
28,1127
29,1136
30,1218
31,1226
32,1226
33,1227
34,1352
35,1421
36,1440
37,1440
38,1448
39,1479
40,1474
41,1474
42,1474
43,1487
44,1499
45,1529
46,1532
47,1532
48,1530
49,1532
50,1510
51,1511
52,1534
53,1542
54,1541
55,1597
56,1613
57,1715
58,1728
59,1756
60,1779
61,1802
62,1807
63,1803
64,1803
65,1804
66,1825
67,1844
68,1845
69,1831
70,1831
71,1852
72,1880
73,1901
74,1922
75,1930
76,1941
77,1939
78,1925
79,1910
80,1981
81,1981
82,1984
83,1974
84,1990
85,1990
86,2016
87,2024
88,2025
89,2012
90,2014
91,2114
92,2115
93,2123
94,2103
95,2123
96,2140
97,2142
98,2142
99,2142
100,2165
101,2165
102,2190
103,2211
104,2211
105,2321
106,2332
107,2332
108,2370
109,2388
110,2390
111,2387
112,2387
113,2323
114,2323
115,2384
116,2382
117,2390
118,2398
119,2327
120,2329
121,2329
122,2325
123,2361
124,2375
125,2359
126,2349
127,2350
128,2341
129,2327
130,2334
131,2413
132,2423
133,2406
134,2412
135,2442
136,2418
137,2413
138,2422
139,2422
140,2423
141,2423
142,2435
143,2400
144,2390
145,2394
146,2350
147,2344
148,2339
149,2339
150,2374
151,2319
152,2334
153,2313
154,2314
155,2314
156,2445
157,2440
158,2440
159,2422
160,2476
161,2438
162,2439
163,2439
164,2439
165,2448
166,2446
167,2466
168,2469
169,2474
170,2474
171,2435
172,2436
173,2444
174,2448
175,2434
176,2444
177,2446
178,2456
179,2494
180,2494
181,2503
182,2500
183,2497
184,2429
185,2497
186,2497
187,2495
188,2493
189,2491
190,2491
191,2496
192,2472
193,2490
194,2483
195,2480
196,2480
197,2484
198,2484
199,2484
200,2484
201,2484
202,2484
203,2484
204,2525
205,2525
206,2525
207,2645
208,2687
209,2619
210,2626
211,2637
212,2637
213,2638
214,2645
215,2647
216,2649
217,2639
218,2652
219,2653
220,2660
221,2665
222,2665
223,2665
224,2730
225,2711
226,2720
227,2708
228,2697
229,2697
230,2703
231,2740
232,2734
233,2734
234,2714
235,2720
236,2715
237,2715
238,2758
239,2755
240,2792
241,2788
242,2787
243,2772
244,2766
245,2773
246,2773
247,2768
248,2764
249,2743
250,2709
251,2681
252,2755
253,2818
254,2830
255,2830
256,2834
257,2830
258,2830
259,2830
260,2835
261,2846
262,2843
263,2844
264,2849
265,2910
266,2917
267,2906
268,2887
269,2887
270,2899
271,2936
272,2936
273,2936
274,2993
275,3015
276,2991
277,2970
278,2970
279,2961
280,3040
281,3051
282,3051
283,2987
284,3041
285,3084
286,3088
287,3058
288,3052
289,3048
290,3039
291,3039
292,3040
293,3033
294,3048
295,3048
296,3057
297,3072
298,3071
299,3085
300,3077
301,3103
302,3103
303,3114
304,3119
305,3113
306,3115
307,3167
308,3191
309,3189
310,3222
311,3192
312,3177
313,3200
314,3194
315,3150
316,3132
317,3132
318,3132
319,3148
320,3185
321,3138
322,3138
323,3152
324,3152
325,3162
326,3162
327,3124
328,3117
329,3153
330,3212
331,3164
332,3173
333,3163
334,3145
335,3155
336,3157
337,3093
338,3090
339,3090
340,3091
341,3083
342,3031
343,3042
344,3069
345,3070
346,3071
347,3071
348,3071
349,3081
350,3081
351,3083
352,3068
353,3067
354,3067
355,3068
356,3065
357,3065
358,3097
359,3097
360,3100
361,3103
362,3103
363,3103
364,3122
365,3144
366,3186
367,3184
368,3205
369,3199
370,3200
371,3200
372,3212
373,3260
374,3259
375,3148
376,3133
377,3151
378,3123
379,3173
380,3169
381,3169
382,3123
383,3118
384,3123
385,3123
386,3195
387,3219
388,3216
389,3221
390,3218
391,3203
392,3207
393,3220
394,3238
395,3274
396,3283
397,3304
398,3306
399,3322
400,3381
401,3381
402,3378
403,3378
404,3348
405,3347
406,3401
407,3401
408,3390
409,3415
410,3414
411,3414
412,3418
413,3478
414,3477
415,3477
416,3477
417,3477
418,3539
419,3545
420,3547
421,3547
422,3472
423,3472
424,3472
425,3471
426,3477
427,3476
428,3478
429,3478
430,3403
431,3372
432,3366
433,3366
434,3320
435,3322
436,3322
437,3408
438,3405
439,3405
440,3455
441,3455
442,3466
443,3470
444,3506
445,3507
446,3570
447,3532
448,3570
449,3567
450,3570
451,3562
452,3600
453,3602
454,3597
455,3568
456,3513
457,3514
458,3503
459,3466
460,3464
461,3461
462,3461
463,3507
464,3509
465,3569
466,3569
467,3576
468,3572
469,3584
470,3553
471,3547
472,3545
473,3544
474,3510
475,3517
476,3494
477,3424
478,3404
479,3404
480,3404
481,3447
482,3459
483,3457
484,3444
485,3492
486,3438
487,3435
488,3432
489,3429
490,3451
491,3451
492,3431
493,3434
494,3434
495,3430
496,3448
497,3455
498,3455
499,3473
500,3539
501,3593
502,3594
503,3481
504,3468
505,3472
506,3473
507,3496
508,3498
509,3528
510,3533
511,3537
512,3465
513,3464
514,3459
515,3538
516,3538
517,3577
518,3576
519,3577
520,3572
521,3574
522,3585
523,3575
524,3544
525,3564
526,3523
527,3517
528,3507
529,3501
530,3519
531,3520
532,3503
533,3499
534,3499
535,3481
536,3476
537,3473
538,3475
539,3477
540,3478
541,3444
542,3438
543,3438
544,3442
545,3441
546,3441
547,3390
548,3388
549,3352
550,3339
551,3351
552,3340
553,3256
554,3235
555,3224
556,3178
557,3178
558,3181
559,3223
560,3223
561,3223
562,3223
563,3223
564,3324
565,3239
566,3239
567,3239
568,3237
569,3312
570,3314
571,3315
572,3315
573,3310
574,3390
575,3389
576,3379
577,3379
578,3379
579,3386
580,3498
581,3536
582,3571
583,3591
584,3642
585,3554
586,3540
587,3536
588,3536
589,3564
590,3571
591,3571
592,3493
593,3495
594,3484
595,3493
596,3398
597,3474
598,3525
599,3513
600,3611
601,3650
602,3618
603,3681
604,3711
605,3707
606,3666
607,3665
608,3670
609,3743
610,3765
611,3775
612,3765
613,3812
614,3820
615,3820
616,3760
617,3766
618,3771
619,3798
620,3792
621,3854
622,3882
623,3882
624,3845
625,3849
626,3849
627,3799
628,3790
629,3800
630,3794
631,3791
632,3839
633,3817
634,3866
635,3861
636,3834
637,3832
638,3836
639,3789
640,3789
641,3812
642,3809
643,3761
644,3737
645,3735
646,3782
647,3782
648,3768
649,3708
650,3727
651,3727
652,3731
653,3729
654,3728
655,3657
656,3625
657,3623
658,3619
659,3605
660,3457
661,3458
662,3479
663,3489
664,3480
665,3422
666,3402
667,3376
668,3376
669,3374
670,3346
671,3343
672,3343
673,3428
674,3398
675,3391
676,3395
677,3394
678,3394
679,3394
680,3375
681,3374
682,3373
683,3372
684,3367
685,3367
686,3335
687,3336
688,3336
689,3336
690,3336
691,3336
692,3327
693,3225
694,3240
695,3275
696,3276
697,3358
698,3389
699,3383
700,3325
701,3404
702,3411
703,3413
704,3573
705,3568
706,3569
707,3574
708,3571
709,3681
710,3695
711,3695
712,3747
713,3638
714,3641
715,3635
716,3646
717,3735
718,3741
719,3741
720,3681
721,3677
722,3704
723,3715
724,3735
725,3720
726,3840
727,3835
728,3843
729,3838
730,3844
731,3844
732,3853
733,3839
734,3833
735,3836
736,3836
737,3838
738,3838
739,3787
740,3845
741,3797
742,3756
743,3759
744,3775
745,3775
746,3796
747,3796
748,3757
749,3752
750,3752
751,3752
752,3751
753,3733
754,3817
755,3817
756,3813
757,3805
758,3805
759,3805
760,3795
761,3793
762,3802
763,3806
764,3810
765,3801
766,3797
767,3797
768,3807
769,3830
770,3830
771,3832
772,3831
773,3725
774,3725
775,3722
776,3708
777,3708
778,3706
779,3706
780,3706
781,3763
782,3763
783,3661
784,3661
785,3652
786,3653
787,3655
788,3598
789,3637
790,3655
791,3765
792,3819
793,3819
794,3818
795,3814
796,3806
797,3807
798,3783
799,3827
