iteration,bestSwarmValue
0,301
1,302
2,316
3,319
4,321
5,320
6,357
7,355
8,360
9,350
10,351
11,391
12,402
13,402
14,407
15,407
16,409
17,436
18,436
19,438
20,441
21,441
22,440
23,441
24,546
25,560
26,570
27,570
28,569
29,571
30,513
31,516
32,516
33,516
34,639
35,640
36,640
37,641
38,641
39,544
40,544
41,544
42,555
43,577
44,578
45,578
46,579
47,589
48,590
49,585
50,581
51,669
52,749
53,756
54,756
55,769
56,779
57,741
58,735
59,862
60,852
61,851
62,851
63,851
64,851
65,911
66,931
67,933
68,933
69,931
70,934
71,934
72,934
73,934
74,936
75,1017
76,1011
77,1034
78,1136
79,1136
80,1136
81,1139
82,1139
83,1163
84,1119
85,1176
86,1176
87,1176
88,1255
89,1260
90,1259
91,1238
92,1238
93,1238
94,1238
95,1258
96,1238
97,1238
98,1236
99,1266
100,1266
101,1266
102,1266
103,1268
104,1376
105,1379
106,1379
107,1379
108,1379
109,1379
110,1379
111,1379
112,1271
113,1281
114,1358
115,1358
116,1358
117,1358
118,1365
119,1266
120,1266
121,1267
122,1267
123,1250
124,1246
125,1246
126,1246
127,1162
128,1173
129,1173
130,1177
131,1273
132,1273
133,1273
134,1273
135,1275
136,1276
137,1278
138,1276
139,1276
140,1279
141,1281
142,1274
143,1274
144,1274
145,1275
146,1295
147,1345
148,1343
149,1350
150,1358
151,1358
152,1358
153,1358
154,1410
155,1416
156,1418
157,1422
158,1422
159,1422
160,1422
161,1422
162,1408
163,1406
164,1406
165,1402
166,1418
167,1300
168,1353
169,1353
170,1353
171,1356
172,1356
173,1356
174,1449
175,1449
176,1517
177,1517
178,1517
179,1517
180,1519
181,1472
182,1480
183,1485
184,1485
185,1486
186,1491
187,1495
188,1495
189,1495
190,1495
191,1495
192,1495
193,1495
194,1511
195,1511
196,1509
197,1499
198,1497
199,1429
200,1429
201,1425
202,1417
203,1423
204,1536
205,1536
206,1536
207,1604
208,1614
209,1524
210,1803
211,1801
212,1871
213,1871
214,1874
215,1874
216,1872
217,1872
218,1872
219,1872
220,1866
221,1951
222,1951
223,1951
224,1942
225,1942
226,2009
227,2009
228,2023
229,2023
230,1936
231,1936
232,1936
233,1966
234,1966
235,1966
236,1939
237,1939
238,1942
239,1942
240,1952
241,1952
242,1952
243,1959
244,2074
245,2075
246,2075
247,2127
248,2132
249,2131
250,2134
251,2134
252,2307
253,2307
254,2307
255,2362
256,2365
257,2365
258,2413
259,2358
260,2339
261,2340
262,2332
263,2405
264,2425
265,2425
266,2424
267,2424
268,2482
269,2482
270,2480
271,2480
272,2482
273,2480
274,2542
275,2542
276,2574
277,2595
278,2595
279,2595
280,2631
281,2589
282,2589
283,2615
284,2615
285,2615
286,2615
287,2625
288,2625
289,2625
290,2626
291,2626
292,2454
293,2521
294,2521
295,2554
296,2546
297,2546
298,2546
299,2544
300,2544
301,2540
302,2540
303,2540
304,2540
305,2528
306,2528
307,2528
308,2533
309,2525
310,2531
311,2532
312,2528
313,2622
314,2675
315,2672
316,2672
317,2645
318,2645
319,2645
320,2643
321,2643
322,2642
323,2642
324,2650
325,2633
326,2634
327,2636
328,2645
329,2633
330,2632
331,2517
332,2519
333,2519
334,2519
335,2519
336,2519
337,2519
338,2471
339,2591
340,2592
341,2592
342,2592
343,2595
344,2628
345,2745
346,2872
347,2867
348,2867
349,2872
350,2872
351,2872
352,2869
353,2911
354,2909
355,2818
356,2819
357,2819
358,2772
359,2772
360,2771
361,2768
362,2768
363,2768
364,2700
365,2681
366,2679
367,2898
368,2898
369,2960
370,2878
371,2878
372,2878
373,2878
374,2878
375,2824
376,2821
377,2817
378,2817
379,2821
380,2821
381,2878
382,2856
383,2856
384,2856
385,2851
386,2840
387,2869
388,2961
389,2961
390,2961
391,2961
392,2667
393,2667
394,2650
395,2763
396,2779
397,2779
398,2779
399,2782
400,2772
401,2751
402,2751
403,2749
404,2758
405,2758
406,2762
407,2785
408,2790
409,2786
410,2783
411,2783
412,2646
413,2647
414,2608
415,2608
416,2609
417,2606
418,2610
419,2664
420,2651
421,2652
422,2667
423,2736
424,2738
425,2738
426,2682
427,2591
428,2553
429,2524
430,2352
431,2433
432,2478
433,2607
434,2611
435,2605
436,2567
437,2556
438,2541
439,2501
440,2502
441,2502
442,2510
443,2510
444,2505
445,2497
446,2499
447,2494
448,2563
449,2564
450,2564
451,2637
452,2696
453,2716
454,2633
455,2630
456,2628
457,2632
458,2655
459,2651
460,2654
461,2645
462,2650
463,2650
464,2649
465,2650
466,2650
467,2661
468,2669
469,2685
