iteration,bestSwarmValue
0,228
1,228
2,228
3,228
4,229
5,231
6,263
7,336
8,342
9,342
10,345
11,347
12,347
13,347
14,347
15,347
16,346
17,428
18,422
19,433
20,437
21,441
22,444
23,457
24,457
25,461
26,460
27,455
28,455
29,472
30,486
31,490
32,490
33,495
34,495
35,502
36,502
37,502
38,508
39,563
40,563
41,628
42,628
43,646
44,646
45,644
46,644
47,644
48,644
49,677
50,677
51,678
52,678
53,679
54,679
55,691
56,691
57,691
58,687
59,687
60,687
61,687
62,688
63,680
64,680
65,680
66,740
67,745
68,747
69,748
70,748
71,748
72,748
73,752
74,752
75,752
76,752
77,773
78,804
79,856
80,947
81,947
82,949
83,949
84,949
85,1050
86,1053
87,1053
88,1058
89,1058
90,1058
91,1059
92,1059
93,1060
94,1060
95,1060
96,1060
97,1060
98,1158
99,1158
100,1159
101,1116
102,1116
103,1117
104,1128
105,1128
106,1130
107,1130
108,1130
109,1186
110,1183
111,1183
112,1183
113,1095
114,1097
115,1097
116,1098
117,1098
118,1098
119,1098
120,1102
121,1102
122,1197
123,1207
124,1216
125,1216
126,1216
127,1215
128,1215
129,1219
130,1219
131,1222
132,1225
133,1225
134,1225
135,1225
136,1226
137,1225
138,1323
139,1325
140,1325
141,1324
142,1320
143,1320
144,1320
145,1320
146,1331
147,1380
148,1433
149,1433
150,1433
151,1433
152,1386
153,1387
154,1387
155,1387
156,1390
157,1383
158,1386
159,1386
160,1386
161,1386
162,1421
163,1434
164,1427
165,1425
166,1417
167,1418
168,1418
169,1421
170,1421
171,1424
172,1424
173,1423
174,1515
175,1475
176,1477
177,1475
178,1475
179,1475
180,1475
181,1487
182,1542
183,1547
184,1543
185,1579
186,1582
187,1582
188,1589
189,1590
190,1498
191,1498
192,1498
193,1498
194,1500
195,1508
196,1485
197,1482
198,1482
199,1517
200,1517
201,1516
202,1516
203,1516
204,1551
205,1569
206,1572
207,1581
208,1576
209,1539
210,1541
211,1551
212,1610
213,1610
214,1609
215,1609
216,1651
217,1651
218,1560
219,1565
220,1565
221,1532
222,1534
223,1484
224,1486
225,1484
226,1484
227,1439
228,1439
229,1439
230,1429
231,1429
232,1378
233,1323
234,1328
235,1322
236,1389
237,1389
238,1322
239,1322
240,1323
241,1325
242,1326
243,1326
244,1326
245,1326
246,1325
247,1327
248,1336
249,1336
250,1336
251,1336
252,1382
253,1381
254,1391
255,1335
256,1332
257,1346
258,1311
259,1310
260,1316
261,1316
262,1316
263,1351
264,1351
265,1351
266,1360
267,1361
268,1361
269,1357
270,1355
271,1360
272,1419
273,1446
274,1473
275,1494
276,1494
277,1459
278,1471
279,1503
280,1503
281,1515
282,1515
283,1482
284,1423
285,1403
286,1410
287,1372
288,1375
289,1407
290,1402
291,1401
292,1419
293,1419
294,1419
295,1415
296,1516
297,1617
298,1614
299,1614
300,1614
301,1606
302,1606
303,1606
304,1606
305,1551
306,1613
307,1661
308,1664
309,1619
310,1619
311,1621
312,1703
313,1701
314,1701
315,1705
316,1705
317,1705
318,1698
319,1715
320,1715
321,1707
322,1705
323,1705
324,1742
325,1701
326,1701
327,1701
328,1696
329,1684
330,1729
331,1721
332,1748
333,1756
334,1758
335,1758
336,1733
337,1731
338,1728
339,1728
340,1728
341,1729
342,1730
343,1737
344,1737
345,1739
346,1740
347,1749
348,1809
349,1809
350,1807
351,1811
352,1864
353,1871
354,1831
355,1831
356,1831
357,1828
358,1828
359,1828
360,1826
361,1836
362,1836
363,1867
364,1858
365,1914
366,1917
367,1915
368,1915
369,1954
370,1945
371,1996
372,1996
373,1997
374,1996
375,1996
376,1997
377,1997
378,1996
379,1999
380,1999
381,1995
382,1998
383,1998
384,2049
385,2046
386,2038
387,2038
388,2007
389,2008
390,2003
391,2047
392,2024
393,2023
394,2023
395,2023
396,1952
397,1955
398,1955
399,1956
400,1957
401,1993
402,1994
403,1994
404,1996
405,1981
406,1981
407,1982
408,1982
409,1982
410,1983
411,1937
412,1936
413,1936
414,1939
415,1977
416,1977
417,1974
418,2014
419,1917
420,1917
421,1915
